date,open,high,low,close,volume,timestamp
2025-05-28,2520.23,2700.22,2479.53,2662.09,,1748390400.0
2025-06-01,2662.17,2771.24,2494.41,2532.36,,1748736000.0
2025-06-05,2531.53,2667.17,2482.52,2610.34,,1749081600.0
2025-06-09,2609.95,2634.74,2408.52,2508.78,,1749427200.0
2025-06-13,2509.01,2870.51,2482.7,2653.16,,1749772800.0
2025-06-17,2650.1,2672.77,2468.26,2561.33,,1750118400.0
2025-06-21,2548.1,2613.23,2389.71,2405.7,,1750464000.0
2025-06-25,2406.19,2473.84,2134.88,2446.54,,1750809600.0
2025-06-29,2447.33,2510.28,2391.69,2437.13,,1751155200.0
2025-07-03,2436.76,2606.08,2393.31,2574.07,,1751500800.0
2025-07-07,2572.33,2630.57,2478.63,2571.36,,1751846400.0
2025-07-11,2570.82,2979.89,2521.06,2948.45,,1752192000.0
2025-07-15,2948.78,3074.13,2908.75,3012.18,,1752537600.0
2025-07-19,3013.07,3669.85,2942.21,3547.32,,1752883200.0
2025-07-23,3548.42,3848.92,3523.94,3746.94,,1753228800.0
2025-07-27,3745.23,3773.65,3530.3,3742.43,,1753574400.0
2025-07-31,3739.71,3936.94,3708.13,3807.42,,1753920000.0
2025-08-04,3807.38,3874.37,3373.55,3497.57,,1754265600.0
2025-08-08,3497.79,3917.17,3495.1,3911.26,,1754611200.0
2025-08-12,3907.6,4347.28,3884.64,4228.82,,1754956800.0
2025-08-16,4226.51,4779.0,4226.51,4430.53,,1755302400.0
2025-08-20,4437.62,4563.72,4074.5,4074.5,,1755648000.0
2025-08-24,4080.65,4877.09,4074.75,4773.88,,1755993600.0
2025-08-28,4782.43,4946.05,4341.54,4500.15,,1756339200.0
2025-09-01,4503.25,4625.35,4279.96,4388.93,,1756684800.0
2025-09-05,4385.61,4486.12,4238.45,4298.09,,1757030400.0
2025-09-09,4302.63,4467.61,4250.48,4309.69,,1757376000.0
2025-09-13,4307.14,4721.04,4279.58,4708.84,,1757721600.0
2025-09-17,4707.47,4762.74,4431.42,4504.27,,1758067200.0
2025-09-21,4503.4,4637.85,4440.0,4481.8,,1758412800.0
2025-09-25,4481.48,4497.46,4100.86,4148.66,,1758758400.0
2025-09-29,4152.85,4160.04,3833.75,4141.84,,1759104000.0
2025-10-03,4139.68,4514.81,4089.64,4484.01,,1759449600.0
2025-10-07,4484.18,4734.99,4443.26,4689.13,,1759795200.0
2025-10-11,4690.84,4753.34,3574.79,3835.63,,1760140800.0
2025-10-15,3841.67,4283.09,3664.38,4128.89,,1760486400.0
2025-10-19,4126.24,4203.8,3687.73,3889.5,,1760832000.0
2025-10-23,3890.02,4106.4,3726.29,3801.79,,1761177600.0
2025-10-27,3805.88,4172.98,3805.8,4161.59,,1761523200.0
2025-10-31,4158.57,4246.23,3687.02,3802.3,,1761868800.0
2025-11-04,3801.55,3911.96,3572.5,3600.72,,1762214400.0
2025-11-08,3600.36,3649.01,3097.71,3434.35,,1762560000.0
2025-11-12,3426.4,3647.92,3360.28,3416.78,,1762905600.0
2025-11-13,3384.03,3388.5,3186.31,3186.31,,
2025-11-14,3193.41,3246.27,3161.03,3203.38,,
2025-11-15,3183.9,3226.48,3166.33,3196.57,,
2025-11-16,3098.78,3116.38,3045.06,3089.65,,
2025-11-17,3107.75,3130.14,2980.38,2980.38,,
2025-11-18,3105.19,3162.95,3099.27,3139.7,,
2025-11-19,2969.2,2979.58,2872.6,2886.02,,
2025-11-20,3036.61,3037.15,2996.65,3021.01,,
