date,open,high,low,close,volume,timestamp
2025-09-13,1.001,1.011,0.996954,1.002,,1757721600.0
2025-09-17,1.002,1.003,0.99403,0.999365,,1758067200.0
2025-09-21,0.999443,1.004,0.995801,1.001,,1758412800.0
2025-09-25,1.001,1.003,0.994475,1.001,,1758758400.0
2025-09-29,1.001,1.001,0.996255,1.001,,1759104000.0
2025-10-03,1.001,1.002,0.998333,1.001,,1759449600.0
2025-10-07,1.001,1.002,0.999271,1.002,,1759795200.0
2025-10-11,1.001,1.008,0.957219,0.998782,,1760140800.0
2025-10-15,0.998817,1.006,0.997307,0.999878,,1760486400.0
2025-10-19,0.999642,1.002,0.997443,0.999414,,1760832000.0
2025-10-23,0.999574,1.001,0.997658,0.999185,,1761177600.0
2025-10-27,0.999492,1.002,0.997654,0.999026,,1761523200.0
2025-10-31,0.998875,1.002,0.997511,0.999455,,1761868800.0
2025-11-04,0.999766,1.0,0.997689,0.999077,,1762214400.0
2025-11-08,0.999129,1.002,0.993838,0.998556,,1762560000.0
2025-11-12,0.998497,1.001,0.997249,0.998535,,1762905600.0
