date,open,high,low,close,volume,timestamp
2025-05-04,270.27,291.12,266.98,277.66,,1746316800.0
2025-05-08,277.84,291.09,265.44,283.08,,1746662400.0
2025-05-12,283.41,341.16,281.27,332.54,,1747008000.0
2025-05-16,332.11,349.57,331.24,335.51,,1747353600.0
2025-05-20,336.0,345.58,332.98,342.86,,1747699200.0
2025-05-24,342.75,406.76,342.75,392.71,,1748044800.0
2025-05-28,392.11,418.74,372.04,372.04,,1748390400.0
2025-06-01,371.14,371.14,315.11,323.64,,1748736000.0
2025-06-05,324.26,368.95,306.23,316.19,,1749081600.0
2025-06-09,314.88,336.6,311.25,328.76,,1749427200.0
2025-06-13,328.63,344.81,314.91,318.63,,1749772800.0
2025-06-17,318.62,331.91,301.34,322.91,,1750118400.0
2025-06-21,322.1,331.38,304.28,310.78,,1750464000.0
2025-06-25,310.44,319.08,289.62,314.17,,1750809600.0
2025-06-29,314.5,321.78,303.26,310.63,,1751155200.0
2025-07-03,310.72,326.52,306.65,322.11,,1751500800.0
2025-07-07,322.35,335.72,311.46,319.34,,1751846400.0
2025-07-11,319.3,328.79,309.91,326.2,,1752192000.0
2025-07-15,325.59,356.05,323.1,344.41,,1752537600.0
2025-07-19,344.33,345.16,317.86,321.23,,1752883200.0
2025-07-23,321.67,332.16,312.6,325.1,,1753228800.0
2025-07-27,324.8,338.1,308.51,321.17,,1753574400.0
2025-07-31,322.11,331.07,303.17,308.6,,1753920000.0
2025-08-04,308.68,317.73,289.63,303.29,,1754265600.0
2025-08-08,303.9,314.4,249.45,267.55,,1754611200.0
2025-08-12,266.95,284.94,256.99,268.07,,1754956800.0
2025-08-16,267.52,267.52,233.65,236.0,,1755302400.0
2025-08-20,236.49,281.49,234.06,260.98,,1755648000.0
2025-08-24,260.87,273.94,250.28,266.05,,1755993600.0
2025-08-28,266.27,285.57,261.81,274.44,,1756339200.0
2025-09-01,274.25,277.15,256.02,262.88,,1756684800.0
2025-09-05,262.51,274.63,258.41,269.76,,1757030400.0
2025-09-09,270.11,273.7,264.79,266.96,,1757376000.0
2025-09-13,266.33,284.16,266.04,284.16,,1757721600.0
2025-09-17,284.23,327.31,284.23,319.55,,1758067200.0
2025-09-21,319.66,320.22,290.0,299.04,,1758412800.0
2025-09-25,299.06,301.32,284.69,292.15,,1758758400.0
2025-09-29,292.57,299.65,284.26,290.59,,1759104000.0
2025-10-03,290.56,340.7,285.66,333.39,,1759449600.0
2025-10-07,333.34,341.19,310.55,310.55,,1759795200.0
2025-10-11,310.47,345.92,269.89,295.87,,1760140800.0
2025-10-15,294.2,317.21,286.39,312.49,,1760486400.0
2025-10-19,312.62,330.16,284.36,307.48,,1760832000.0
2025-10-23,308.21,323.48,302.49,312.32,,1761177600.0
2025-10-27,312.3,351.78,311.33,347.98,,1761523200.0
2025-10-31,347.18,350.73,319.05,323.1,,1761868800.0
2025-11-04,323.83,361.82,319.49,345.16,,1762214400.0
2025-11-08,345.19,377.63,327.11,368.21,,1762560000.0
2025-11-12,368.55,458.97,355.79,369.59,,1762905600.0
2025-11-16,370.34,437.38,367.52,420.37,,
2025-11-20,422.04,435.64,354.06,365.35,,
2025-11-24,366.24,407.1,321.47,389.1,,
2025-11-28,389.75,410.74,371.11,409.33,,
2025-12-02,409.33,438.49,390.93,405.69,,
